Игрок,Координаты,Очки,Копья,Мечи,Топоры,Лазы,ЛК,ТК,Тараны,Каты,Пал,Двор
Serginio,476|604,9951,7384,7413,0,226,0,0,0,10,0,1
Serginio,491|599,9951,7563,8553,0,51,51,0,0,12,0,2
Serginio,490|593,9951,7226,4523,0,1,610,594,0,106,0,1
Serginio,498|604,9966,5500,7887,0,292,1074,0,20,166,0,0
Serginio,493|600,10847,8706,3510,0,106,149,150,25,10,0,2
Serginio,495|605,9951,7078,6872,0,117,101,0,0,12,0,0
Serginio,496|601,10936,7796,7603,0,135,691,200,0,102,0,0
Serginio,486|596,10028,6975,5540,0,140,0,572,0,8,0,0
Serginio,488|600,10847,6172,7462,0,150,0,150,0,10,0,1
Serginio,456|580,9951,8320,4137,0,103,0,686,0,104,0,0
Serginio,454|581,10022,7463,4662,0,175,0,437,0,7,0,0
Serginio,450|584,9966,5637,7641,0,183,134,474,0,23,0,1
Serginio,452|586,9945,8330,8821,0,122,75,0,0,4,0,0
Serginio,471|574,10297,6859,2900,0,537,0,800,0,7,0,0
Serginio,473|577,9966,0,0,470,106,223,0,27,7,1,2
Serginio,472|573,9966,8020,9902,0,142,750,0,105,109,1,1
Serginio,472|576,10043,9567,6993,0,116,309,754,0,4,1,1
Serginio,474|576,9902,0,0,328,108,179,0,28,8,1,2
Serginio,473|576,10303,9156,4581,0,246,118,400,0,3,0,2
Serginio,413|557,9966,8973,8879,0,123,0,250,0,11,0,0
Serginio,421|567,9966,7504,7733,0,301,133,0,25,28,0,1
SneeK,466|572,10301,0,0,6862,0,3331,0,440,0,1,3
SneeK,467|571,10168,0,0,6134,24,2978,0,393,0,0,3
SneeK,479|567,10301,7402,5566,0,448,192,328,2,93,1,3
SneeK,489|581,10301,8647,9466,0,484,153,0,11,0,0,6
SneeK,467|575,10301,7781,7063,0,430,214,357,0,96,1,4
SneeK,472|584,9977,3000,983,0,286,189,316,20,88,1,8
SneeK,472|578,9977,8147,6431,0,427,114,301,0,86,1,5
SneeK,488|585,10301,4943,3059,0,400,123,333,23,37,1,10
SneeK,468|577,9994,0,0,6145,5,2984,0,393,0,0,4
Tjapik,495|526,11301,1062,1050,0,179,0,0,0,2,1,3
Tjapik,504|555,11301,2327,1723,0,103,0,202,0,2,0,0
Tjapik,501|563,9959,0,2,476,22,335,0,43,8,0,4
Tjapik,501|564,9959,8765,8758,0,150,0,0,0,24,1,0
Tjapik,502|562,9959,9632,9603,0,144,0,0,0,0,0,1
Tjapik,506|564,9959,0,2,1459,22,319,0,290,8,0,4
Tjapik,496|565,9959,0,2,572,10,604,0,218,10,0,4
Tjapik,507|567,9959,9419,9412,0,151,0,100,0,18,1,0
Tjapik,497|567,9959,1594,1589,4070,244,1453,0,306,16,0,3
Tjapik,496|566,9959,9462,9487,0,150,0,0,0,20,1,0
Tjapik,529|563,11301,3314,3658,0,247,0,0,0,3,1,0
Tjapik,498|569,9959,0,2,1473,21,249,0,113,8,0,4
Tjapik,506|570,9959,0,2,2780,24,364,0,234,10,0,4
Tjapik,506|571,9959,10302,9808,0,408,48,0,0,10,1,0
Tjapik,498|570,9959,9431,9672,0,336,0,0,0,2,0,0
Tjapik,506|574,9959,9373,8669,0,323,0,0,0,2,0,0
Tjapik,493|576,9959,9096,10383,0,287,0,0,0,10,0,0
Tjapik,501|577,9959,9197,9294,0,333,92,0,0,39,0,1
Tjapik,505|576,9851,0,2,825,22,263,0,129,6,0,3
Tjapik,514|576,9959,10038,9201,0,435,0,0,0,4,0,0
Tjapik,505|579,9959,9190,8838,0,350,0,0,0,4,0,0
Tjapik,491|579,9959,9919,10217,0,409,0,0,0,2,0,0
Tjapik,500|577,9959,0,2,1473,22,249,0,123,4,0,4
Tjapik,508|577,9959,9121,8963,0,335,0,0,0,6,0,0
Tjapik,492|579,9959,0,2,2629,22,789,0,260,10,0,4
Tjapik,515|578,9959,4459,2,1463,146,260,0,57,10,0,4
Tjapik,497|581,9661,0,2,496,22,347,0,238,5,0,4
Tjapik,503|579,9959,10162,9941,0,377,0,0,0,10,0,0
Tjapik,500|581,9959,9512,8855,0,323,0,0,0,10,0,0
Tjapik,493|580,9959,10597,10137,0,341,0,0,0,35,0,0
Tjapik,513|581,9959,0,2,2456,14,302,0,128,79,0,4
Tjapik,522|577,9959,9767,9370,0,228,0,0,0,2,0,0
Tjapik,514|580,9959,0,2,2916,23,249,0,120,5,0,4
Tjapik,512|580,9959,8501,10003,0,418,0,0,0,5,0,0
Tjapik,501|581,9959,9371,8760,0,390,0,0,0,25,0,0
Tjapik,503|582,9959,7090,7566,468,378,1267,0,30,10,0,3
Tjapik,514|581,9959,0,2,3302,25,1205,0,260,30,0,4
Tjapik,511|583,9959,10287,10166,0,330,0,0,0,0,0,0
Tjapik,500|582,9959,9203,8617,0,453,0,0,0,18,0,0
Tjapik,499|583,9959,10956,9161,0,409,0,0,0,1,0,0
Tjapik,495|587,9959,0,2,723,20,970,0,145,3,0,6
Tjapik,494|585,9959,0,2,473,22,345,0,75,2,0,4
Tjapik,497|591,9959,10129,10169,0,78,0,0,0,3,0,1
Tjapik,492|589,9959,10272,9966,0,443,0,0,0,15,0,0
Tjapik,512|575,9959,10983,9695,0,121,0,0,0,6,0,0
Wogd,464|552,10559,0,0,621,1,295,0,79,0,0,0
Wogd,465|549,10559,0,0,689,1,280,0,83,0,0,0
Wogd,462|547,10495,0,0,613,1,291,0,78,0,0,0
Wogd,460|560,10559,0,0,725,1,292,0,78,0,0,2
Wogd,458|558,10559,0,0,765,1,406,0,88,0,0,3
Wogd,460|569,10375,0,0,506,1,283,0,76,0,0,0
Wogd,456|569,10559,0,0,3287,2,380,0,234,0,0,0
Wogd,505|597,10375,0,0,3368,1,655,0,185,0,0,2
Wogd,515|599,10495,0,0,506,1,280,0,75,0,0,0
Wogd,524|593,10375,0,0,1046,1,559,0,172,0,0,0
Wogd,535|593,10311,0,0,6482,1,2377,0,300,0,0,1
Wogd,542|594,10167,0,0,506,2,290,0,37,0,0,0
Wogd,543|594,10452,0,0,6577,1,2285,0,300,0,0,1
Wogd,547|593,10287,0,0,481,1,214,0,60,0,0,0
Wogd,549|594,10029,0,0,6784,1,3117,0,293,0,0,1
Wogd,555|589,10429,0,0,6269,1,3004,0,300,0,0,0
Wogd,557|588,10559,0,0,6136,1,2948,0,300,0,0,0
Wogd,558|589,10429,0,0,3700,1,479,0,204,0,0,1
Wogd,550|598,9133,0,0,8924,2,1856,0,300,0,0,1
Wogd,553|590,10301,0,0,9673,1,2125,0,236,0,0,0
Wogd,472|540,10296,0,0,6031,1,3100,0,300,0,0,6
Wogd,477|537,10311,0,0,628,1,344,0,72,0,0,1
Wogd,476|538,10311,0,0,696,0,347,0,72,0,0,0
Wogd,500|550,10375,0,0,574,0,315,0,65,0,0,0
Wogd,518|574,10301,0,0,628,1,343,0,53,0,0,0
Wogd,550|576,11138,0,0,500,106,275,0,64,0,0,0
Wogd,551|576,10406,0,0,185,9980,81,0,18,0,0,0
Wogd,556|575,10311,0,0,3373,1,2125,0,266,0,0,1
Wogd,554|573,10301,0,0,511,1,274,0,38,0,0,0
Wogd,559|576,10994,0,0,9090,1,2445,0,299,0,0,1
Wogd,559|571,11074,0,0,6145,23,3180,0,300,0,0,0
Wogd,548|574,10559,0,0,508,3,249,0,64,0,0,0
Wogd,547|575,10718,0,0,623,1,335,0,81,0,0,0
Wogd,478|538,11707,0,0,623,1,339,51,80,0,0,4
Wogd,500|530,13496,0,0,500,1,270,0,65,0,0,0
Wogd,502|534,11345,214,0,1243,0,628,46,63,0,0,0
Wogd,507|534,11148,0,0,608,1,332,0,64,0,0,2
Wogd,496|524,6641,0,0,362,13,143,0,50,0,0,0
Wogd,512|566,10495,10318,9506,0,14,0,0,4,0,0,0
Wogd,527|580,10375,10440,12209,0,0,0,0,3,0,1,0
Wogd,549|576,10559,9966,9017,0,635,0,0,8,0,0,0
Wogd,555|577,10375,10188,10183,0,54,0,0,7,0,0,0
Wogd,556|578,10944,9989,10166,0,129,0,0,5,0,0,0
Wogd,562|573,9662,10103,10452,0,127,0,0,7,0,0,0
Wogd,548|586,10370,9789,8325,0,50,0,0,8,0,1,0
Wogd,553|583,10301,10584,10878,0,0,0,0,4,0,1,0
Wogd,549|582,10301,10092,11355,0,5,0,0,5,0,1,0
Wogd,551|581,10301,10260,11437,0,0,0,0,7,0,0,0
Wogd,549|580,10301,10097,10417,0,0,0,0,0,1,1,0
Wogd,547|580,10323,11872,10569,0,0,0,0,1,0,0,0
Wogd,549|583,10337,10017,10123,0,81,0,0,8,0,1,0
Wogd,550|585,10301,10206,10714,0,146,0,0,8,0,0,0
Wogd,555|585,10361,10285,11093,0,0,0,0,8,0,0,0
Wogd,557|589,5876,2739,2767,0,283,182,0,46,0,0,0
Wogd,531|558,11717,3173,1965,578,81,0,0,1,0,0,2
Wogd,560|568,11901,4119,4409,0,19,0,47,4,0,0,0
Wogd,477|540,10301,10010,9715,0,0,0,0,4,0,0,0
Wogd,505|589,10337,9902,11592,0,0,0,0,4,0,1,0
Wogd,524|597,10301,10178,12000,0,7,0,0,4,0,0,0
Wogd,544|576,10301,11612,9840,0,0,0,0,8,0,0,0
Wogd,557|580,10022,9980,12569,0,0,0,0,4,0,1,0
Wogd,553|576,10301,10369,11053,0,25,0,0,4,0,0,0
Wogd,554|575,10301,10300,8854,0,1,0,0,5,0,0,0
Wogd,560|578,11420,11343,9682,0,0,0,0,7,0,0,0
Wogd,560|571,10258,9926,8185,0,41,0,0,4,0,1,0
Wogd,463|549,10311,9613,7859,0,1,0,0,7,0,0,0
Wogd,463|553,10311,10053,8587,0,0,0,55,0,0,0,0
Wogd,462|551,10495,10348,11872,0,1,0,0,0,0,0,0
Wogd,463|558,10495,10709,11239,0,0,0,0,5,0,0,0
Wogd,462|558,10375,10211,11743,0,115,0,0,0,0,0,0
Wogd,461|558,10375,10388,11635,0,73,0,0,5,0,0,0
Wogd,460|559,10311,10184,11521,0,38,0,0,0,0,0,0
Wogd,459|556,10375,10266,11830,0,35,0,0,0,0,0,0
Wogd,459|560,10311,10185,11962,0,47,0,0,4,0,0,0
Wogd,458|560,10311,10416,11533,0,156,0,0,0,0,0,0
Wogd,462|566,10375,10126,11833,0,105,0,0,5,0,0,0
Wogd,461|568,10375,10113,11885,0,98,0,0,0,0,0,0
Wogd,444|571,10375,10262,11912,0,0,0,0,4,0,0,0
Wogd,451|571,10311,10230,11734,0,126,0,0,9,0,0,0
Wogd,435|550,10311,10104,12075,0,0,0,0,6,0,0,0
Wogd,474|569,10375,10393,11437,0,182,0,0,0,0,0,0
Wogd,477|570,10375,10061,11851,0,141,0,0,0,0,0,0
Wogd,471|581,10544,10042,11097,0,202,0,0,0,0,0,0
Wogd,476|582,10452,10320,11579,0,108,0,0,0,0,0,0
Wogd,460|590,10301,10126,11406,0,85,0,0,6,0,0,0
Wogd,458|587,10025,10361,11229,0,106,0,0,9,0,0,0
Wogd,443|583,10361,10417,10923,0,29,0,0,4,0,0,0
Wogd,426|558,10880,10226,10936,0,207,0,0,5,0,0,0
Wogd,404|534,10301,10245,10996,0,118,0,0,3,0,0,0
Wogd,401|500,10367,10201,10680,0,255,0,0,5,0,0,0
Wogd,441|586,10378,10024,10379,0,20,0,0,2,0,0,0
Wogd,516|604,10301,10554,11184,0,0,0,0,7,0,0,0
Wogd,503|601,10301,9821,8678,0,56,0,0,9,0,0,0
XroM,459|551,9462,9671,9834,6,522,0,19,7,0,0,1
XroM,459|542,9718,7602,7464,3,57,0,75,8,94,1,0
XroM,456|578,10535,9571,9377,5,654,0,47,8,0,0,2
XroM,461|588,9437,7986,7779,10,451,299,366,1,0,0,2
XroM,444|561,9573,7964,8756,9,590,0,0,22,0,0,3
XroM,473|541,6583,32,32,5,0,7,245,0,0,0,0
XroM,414|506,9758,8670,8642,4,553,0,429,4,0,0,0
XroM,496|597,9346,9357,9834,5,394,0,0,29,0,0,3
XroM,463|592,9345,8112,8160,5,351,233,315,24,0,0,1
XroM,437|580,9134,9922,10147,0,0,0,0,0,0,0,1
XroM,460|540,9634,7045,7159,5,413,361,217,19,91,0,4
XroM,408|528,9437,8849,9047,5,536,329,0,4,0,0,1
XroM,452|554,9537,8626,8517,10,353,0,150,28,139,0,1
XroM,444|569,10559,7253,7295,4,355,331,284,24,123,0,1
XroM,414|512,9432,8052,8088,10,356,112,635,3,0,0,2
XroM,458|542,9577,9095,8080,15,58,0,0,8,0,1,0
XroM,502|589,9389,6822,6870,5,634,327,501,0,121,0,4
XroM,406|516,9324,8346,8435,5,350,19,500,11,0,0,2
XroM,486|595,9283,9966,9883,10,435,45,0,19,0,0,3
XroM,455|567,10559,8679,8739,5,586,14,83,19,153,0,4
XroM,455|546,9539,8156,8376,10,393,0,490,27,0,0,2
XroM,440|584,9145,9983,10042,5,132,0,0,18,0,0,1
XroM,452|561,9610,7603,7668,3,379,535,139,26,113,0,3
XroM,416|522,9432,7926,8307,10,592,264,250,29,0,0,1
XroM,454|552,9540,9772,9331,4,386,0,0,6,0,0,2
XroM,430|551,9732,8269,8544,5,523,0,497,2,0,0,4
XroM,436|563,9573,9025,10267,0,413,10,126,5,0,0,0
XroM,479|574,9577,6994,6838,274,616,508,475,28,19,0,4
XroM,416|501,9495,8055,8054,2,513,514,100,6,89,0,2
XroM,450|551,9690,0,0,9713,3,1356,0,999,10,1,4
XroM,487|583,9423,7088,7139,10,555,435,228,29,197,0,4
XroM,484|546,9763,0,0,710,10,240,0,45,0,1,3
XroM,501|567,10220,9610,9493,3,513,0,0,8,0,0,2
XroM,460|570,10559,8346,8408,5,710,56,97,8,0,0,2
XroM,457|589,9140,9394,10059,5,678,0,50,20,0,0,2
XroM,459|572,10535,7119,7304,5,447,545,193,30,19,0,0
XroM,447|562,9536,9326,9031,8,454,8,0,29,18,0,2
XroM,461|539,9686,6022,4844,5,472,0,361,0,0,1,0
XroM,464|589,10559,7302,7033,5,403,629,266,27,19,0,1
XroM,493|586,9433,7475,7605,5,1637,0,434,12,0,0,2
XroM,435|562,9573,8603,8662,8,570,51,154,12,0,0,1
XroM,453|555,9628,7608,7558,2,527,541,356,28,10,0,4
XroM,484|545,10247,8536,8552,0,0,55,404,10,0,1,4
XroM,422|560,9304,9167,9303,5,440,398,0,25,0,0,0
XroM,451|552,9654,9115,9326,5,565,0,0,29,15,0,1
XroM,502|568,10899,651,763,4,55,474,693,5,73,0,3
XroM,449|539,9565,8951,8417,7,488,367,0,4,3,0,2
XroM,487|584,9577,7514,8051,7,751,16,300,9,0,0,2
XroM,455|548,9539,8201,7954,5,687,0,0,3,0,0,1
XroM,420|552,9346,10088,10232,0,415,0,0,25,0,0,0
XroM,480|573,9583,7863,7986,4,736,87,285,30,141,0,1
XroM,480|575,4477,0,0,620,9,67,0,65,0,1,0
xxEXxx,478|547,11045,5042,1973,0,233,0,0,0,0,0,0
xxEXxx,477|546,10005,10483,4067,0,300,150,535,0,26,1,0
xxEXxx,481|550,9695,0,0,0,0,0,0,0,0,0,0
xxEXxx,449|557,9689,15926,2616,100,532,40,0,19,98,0,1
xxEXxx,441|551,9689,17150,5,0,450,0,46,5,0,0,0
xxEXxx,448|555,9689,0,0,0,0,531,0,385,0,0,0
xxEXxx,450|554,9695,16736,5,400,500,150,0,5,0,0,0
xxEXxx,465|568,9610,0,0,0,0,0,0,0,0,0,0
xxEXxx,465|569,9689,17794,5,0,474,0,0,30,150,1,0
xxEXxx,467|547,10174,12457,4843,0,267,135,0,0,90,0,0
xxEXxx,467|546,9689,0,0,0,0,0,0,0,0,0,0
xxEXxx,480|548,10015,9442,4128,0,194,0,0,0,0,1,0
xxEXxx,473|567,9689,17308,5,50,450,0,0,5,0,0,1
xxEXxx,453|562,9689,17157,5,0,485,0,0,5,0,0,0
xxEXxx,466|553,10364,0,0,66,0,28,0,2,0,0,0
xxEXxx,467|550,10083,12768,5165,0,283,0,0,0,2,1,0
xxEXxx,467|569,9796,16943,5,20,500,20,0,0,150,0,0
xxEXxx,477|567,11430,15987,5,400,492,150,0,5,0,0,2
xxEXxx,476|567,11473,16168,5,469,492,200,0,30,149,0,1
xxEXxx,476|568,10587,0,0,0,0,0,0,0,0,0,2
xxEXxx,505|541,11145,0,0,538,10,289,0,32,10,0,1
Xtaz,512|574,11550,8611,1172,0,328,188,841,10,38,0,1
Xtaz,503|557,10971,0,0,618,5,388,0,90,0,0,2
Xtaz,497|554,10971,0,0,700,5,380,0,101,0,0,2
Xtaz,499|558,10971,0,0,687,5,359,0,94,0,0,2
Xtaz,509|532,10787,382,0,604,5,300,0,63,0,0,2
Xtaz,503|550,10971,0,0,654,5,356,0,99,0,0,2
Xtaz,502|551,10971,0,0,654,5,423,0,97,0,0,2
Xtaz,498|551,12262,3992,884,0,147,132,297,10,16,0,0
Xtaz,493|557,10838,0,0,759,5,375,0,100,0,0,2
Xtaz,502|546,10634,0,0,816,5,410,0,57,0,0,4
Xtaz,494|557,10838,0,0,718,5,391,0,100,0,0,4
Xtaz,497|557,10971,9843,2330,0,220,188,330,29,139,1,0
Xtaz,496|560,10516,0,0,917,5,546,0,106,0,0,2
Xtaz,498|561,10971,9907,5766,0,63,40,49,10,18,0,0
Xtaz,502|547,10713,0,0,717,5,418,0,52,0,0,3
Xtaz,495|562,10459,7529,1697,0,293,240,378,20,87,0,0
Xtaz,505|559,10971,9309,3333,0,277,136,337,10,55,0,0
Xtaz,497|563,11130,0,0,632,5,348,0,121,0,0,2
Xtaz,496|562,10971,9531,2337,0,233,160,342,37,208,0,1
Xtaz,494|563,10971,9079,2032,0,306,132,659,10,27,0,0
Xtaz,508|568,10537,0,0,1817,5,400,0,126,0,0,4
Xtaz,508|575,10971,8868,199,0,447,132,573,10,26,0,0
Xtaz,500|533,11717,0,0,602,5,317,0,63,0,0,2
Xtaz,547|564,12313,6206,145,0,69,80,108,10,19,0,0
Xtaz,545|564,10971,0,0,2088,5,1368,0,179,0,0,8
Xtaz,547|562,10971,9212,200,0,347,132,800,10,21,0,0
Xtaz,538|572,10971,0,0,6202,5,2135,0,350,0,0,4
Xtaz,543|570,10971,8952,196,0,331,132,673,10,30,0,0
Xtaz,544|568,10971,9132,200,0,291,136,226,10,21,0,0
Xtaz,544|572,10971,0,0,6327,5,2118,0,350,0,0,4
Xtaz,543|572,10971,0,0,483,5,262,0,74,0,0,2
Xtaz,543|565,10971,0,0,5973,5,2620,0,350,0,1,3
Xtaz,545|566,10058,0,0,559,5,280,0,44,0,1,2
Xtaz,544|577,10971,8875,1658,0,392,498,815,40,209,0,0
Xtaz,546|589,10971,9053,191,0,332,132,219,10,23,0,0
Xtaz,553|585,11970,9031,200,0,323,132,322,10,12,0,0
Xtaz,546|590,11970,8873,200,0,359,246,704,41,220,0,0
Xtaz,513|602,12154,9092,196,0,328,132,474,10,28,0,0
Xtaz,555|587,12154,9018,200,0,371,322,468,30,130,0,0
Xtaz,524|601,11654,9021,200,0,390,40,48,10,19,0,0
Xtaz,517|596,10375,8972,184,0,284,499,143,50,264,0,0
Xtaz,549|592,10946,9119,715,0,394,140,228,10,67,0,0
Xtaz,532|605,5996,6723,150,0,500,600,0,50,0,0,0
Xtaz,515|605,1942,2383,83,0,0,0,0,0,0,0,0
Yorick,476|530,10667,2772,2746,0,110,100,1,5,13,1,0
Yorick,488|512,11615,2843,2830,0,117,100,1,5,16,0,0
Yorick,475|530,10221,0,1,552,15,283,1,46,1,0,6
Yorick,474|530,10971,0,1,334,16,153,1,38,1,0,2
Yorick,481|526,10226,6484,6501,0,115,91,1,5,11,1,0
Yorick,474|534,10237,8045,8032,0,110,91,1,5,12,1,0
Yorick,482|526,11116,272,47,751,12,350,38,114,10,0,0
Yorick,484|535,10092,8,20,5388,18,2669,1,475,1,0,6
Yorick,498|533,10364,0,1,5729,15,2217,1,434,1,0,5
Yorick,498|532,10896,2690,2668,0,110,84,1,7,20,1,0
Yorick,495|529,10019,5244,5277,0,114,84,1,7,20,1,0
Yorick,502|507,11493,2761,2746,0,110,95,1,5,17,1,0
Yorick,432|511,10218,0,1,589,16,527,1,132,1,0,0
Yorick,441|519,10237,0,1,561,15,289,1,48,1,0,0
Yorick,440|519,10218,5397,5374,0,133,106,445,5,12,0,0
Yorick,439|525,10220,0,1,3011,15,2225,1,235,1,0,1
Yorick,439|524,10221,3,1,561,14,306,1,121,1,0,0
Yorick,439|523,10220,8357,8358,0,331,142,1,10,12,0,0
Yorick,440|523,10226,7599,7588,0,143,117,1,5,12,0,0
Yorick,434|529,10216,3780,3801,0,110,80,1,5,11,0,0
Yorick,433|530,10216,7651,7675,0,147,110,1,5,14,0,0
Yorick,430|531,10221,8058,8049,0,121,102,1,5,13,0,0
Yorick,430|532,10237,6,1,555,8,549,1,59,1,0,0
Yorick,432|548,10495,0,1,6973,20,2785,1,394,1,0,3
Yorick,430|549,10495,0,1,1305,19,802,1,573,1,0,2
Yorick,431|548,10495,2697,2690,0,110,100,1,10,20,0,0
Yorick,408|536,10216,0,1,581,18,484,1,67,1,0,0
Yorick,413|548,10280,8397,8379,0,122,100,1,5,11,0,0
Yorick,405|539,10216,8125,8148,0,244,113,1,5,11,0,0
Yorick,398|501,10216,8971,8948,0,154,114,1,7,11,0,0
Yorick,399|511,10216,8985,9000,0,140,113,1,5,11,0,0
Yorick,400|511,10217,51,2,649,16,566,1,63,1,0,0
Yorick,397|521,10216,8381,8367,0,147,111,1,7,26,0,0
Yorick,402|519,10217,0,1,608,16,433,1,65,1,0,0
Yorick,419|554,10216,0,1,298,9,224,1,31,1,0,0
Yorick,406|525,10218,9040,9000,0,201,112,1,11,11,0,0
Yorick,407|536,10237,0,1,598,17,562,1,65,1,0,0
Yorick,397|509,10216,6919,6944,0,135,102,1,5,11,0,0
Yorick,400|514,10226,8026,7998,0,132,102,1,5,11,0,0
Yorick,398|500,10217,6244,6257,0,115,93,1,5,11,0,0
Yorick,398|508,10216,5473,5498,0,110,83,1,5,12,0,0
Yorick,396|517,10280,3873,3894,0,110,83,1,5,12,0,0
Yorick,411|548,10237,6465,6504,0,110,85,1,5,12,0,0
Yorick,394|506,10174,0,1,608,7,438,1,59,1,0,0
Yorick,400|532,10216,4830,4804,0,110,83,1,13,12,0,0
Yorick,399|527,10216,4304,4292,0,156,142,1,12,12,0,0
Yorick,407|547,10216,5506,5489,0,150,118,1,13,12,0,0
Yorick,415|559,10290,0,1,676,8,477,1,62,1,0,0
Yorick,402|517,10216,7644,7634,0,196,177,1,20,12,0,0
Yorick,405|537,10281,4412,4424,0,110,83,1,5,12,0,0
Yorick,406|539,10216,6017,6030,0,156,139,1,20,12,0,0
Yorick,400|528,10216,5726,5708,0,110,100,1,5,13,0,0
Yorick,416|559,10220,4723,4718,0,110,100,1,5,13,0,0
Yorick,400|527,10216,4214,4200,0,115,111,1,5,13,0,0
Yorick,396|534,10216,9400,9366,0,110,100,1,5,13,0,0
Yorick,395|515,8798,2743,2760,0,90,74,1,5,13,0,0
Yorick,401|533,10021,3241,3266,0,100,80,1,5,13,0,0
Yorick,392|508,8444,6115,6117,0,90,72,1,5,13,0,0
Yorick,398|539,7733,5611,5582,0,90,74,1,5,13,0,0
Yorick,397|540,4195,1380,1377,0,50,30,1,5,12,0,0
Yorick,404|551,943,650,631,0,50,0,0,5,0,0,0
Yorick,461|520,10217,0,1,1475,11,435,1,86,1,0,1
Yorick,460|521,10177,2781,2769,0,110,83,1,5,12,0,0
Yorick,461|521,10221,5100,5106,0,146,120,22,5,12,0,0
Yorick,461|522,10221,0,1,1534,10,404,1,86,1,0,1
Yorick,460|518,10237,0,1,675,15,852,1,99,1,0,2
Yorick,462|526,10221,7811,7812,0,110,83,1,5,12,0,0
Yorick,464|523,10237,0,1,2802,18,1078,1,226,1,0,3
Yorick,463|524,9761,2401,2394,0,289,194,1,7,12,0,6
Yorick,462|524,10290,7241,7266,0,128,103,1,5,15,0,0
Yorick,464|531,10795,0,1,1614,9,439,1,139,1,0,2
Yorick,466|531,10370,0,1,559,15,497,1,58,1,0,2
Yorick,464|532,10585,6313,6355,0,110,100,1,5,18,0,0
Yorick,465|532,10339,0,1,982,12,756,1,102,1,0,0
Yorick,453|535,10257,0,1,2700,18,2534,1,263,1,0,0
Yorick,453|534,9480,6578,5545,0,119,92,460,5,10,0,0
Yorick,454|533,9977,0,1,209,2,136,1,18,1,0,0
Yorick,455|533,10247,5639,5610,0,114,94,1,5,12,0,0
Yorick,458|534,10495,0,1,228,9,282,1,67,1,0,0
Моя бабуля,461|530,11639,3955,3955,0,42,0,0,0,0,1,1
Моя бабуля,418|517,10495,9500,9499,0,30,0,0,0,0,1,0
Моя бабуля,416|520,10495,9500,9499,0,25,0,0,0,0,1,0
Моя бабуля,405|510,10297,0,0,7847,200,2500,0,400,30,1,1
монарх алексей,489|560,12892,5762,2157,0,202,0,0,0,0,1,0
монарх алексей,488|564,12154,0,0,15,220,0,0,2,0,0,3
монарх алексей,489|567,11321,16580,2030,155,230,99,0,16,155,1,0
монарх алексей,489|568,11824,0,0,732,134,401,0,112,0,0,3
монарх алексей,491|571,11550,15803,2343,154,346,100,158,16,150,0,0
монарх алексей,490|575,11550,0,0,731,209,0,0,3,0,0,3
монарх алексей,491|572,11321,14202,3008,180,252,105,223,15,153,0,0
монарх алексей,484|578,11550,0,0,11217,219,1150,0,677,0,0,3
монарх алексей,484|579,11550,16631,3202,164,222,92,0,15,152,0,0
монарх алексей,482|582,11550,0,0,10588,211,1505,0,666,0,0,3
монарх алексей,495|584,11550,15350,3947,151,238,102,0,16,151,0,0
монарх алексей,493|582,11550,0,0,0,196,0,0,0,0,0,3
монарх алексей,482|580,11550,16535,3083,161,217,105,0,15,144,0,0
монарх алексей,503|594,11550,0,0,0,190,0,0,0,0,0,6
монарх алексей,496|593,11550,15408,3475,150,818,89,0,15,155,0,0
монарх алексей,505|599,12668,0,0,26,164,0,0,4,0,0,6
монарх алексей,501|596,11550,14725,4124,152,232,100,0,15,150,0,0
монарх алексей,483|595,11321,0,0,26,223,3,0,4,0,0,0
монарх алексей,500|599,11550,15903,3413,153,217,104,0,15,152,1,0
монарх алексей,450|586,11550,0,0,5219,222,2510,0,666,0,0,5
монарх алексей,463|594,11550,15567,3059,149,219,101,0,15,151,0,0
монарх алексей,424|566,11321,0,0,27,130,0,0,4,0,0,0
монарх алексей,452|588,11550,15004,3603,146,226,100,0,14,153,0,0
монарх алексей,512|598,11550,0,0,29,164,0,0,4,0,0,6
монарх алексей,510|598,11550,15598,2011,150,228,100,0,15,155,1,0
монарх алексей,500|605,11550,0,0,868,256,420,0,133,0,0,6
монарх алексей,498|582,13496,6428,1027,231,222,0,0,15,150,0,0
монарх алексей,472|597,11550,0,0,5508,228,2566,0,666,0,0,0
монарх алексей,431|572,11824,13848,3723,150,222,100,0,15,155,0,0
монарх алексей,486|598,11550,0,0,8420,198,2111,0,656,0,0,6
монарх алексей,479|599,11550,14796,4000,150,212,70,0,10,150,0,0
монарх алексей,509|601,11321,0,0,874,189,478,0,134,0,0,0
монарх алексей,494|605,11550,14435,3992,144,223,92,0,15,150,0,0
монарх алексей,488|604,11550,0,0,2814,207,1491,0,432,0,0,0
монарх алексей,487|602,11824,14720,3539,150,222,100,0,15,159,0,0
монарх алексей,460|594,11550,0,0,2934,167,1608,0,450,0,0,0
Дагир,481|530,10613,66,0,79,0,43,0,0,0,0,1
Дагир,470|520,11548,247,0,492,193,303,0,63,7,0,1
Дагир,473|520,7807,5515,4572,0,180,65,572,0,0,0,0
Дагир,469|518,11505,0,0,1022,43,598,0,67,0,0,1
Дагир,498|506,10483,0,0,5388,76,1815,20,132,97,0,4
Дагир,474|511,9672,0,0,6389,299,2427,0,661,0,0,5
Дагир,470|518,11548,5591,3928,156,337,80,860,0,62,0,0
