Игрок;Координаты;Очки;Копья;Мечи;Топоры;Лазы;ЛК;ТК;Тараны;Каты;Пал;Двор
Ewerverds;481|576;10106;0;3;6964;50;3326;0;350;0;0;0
Ewerverds;479|585;10106;9254;9259;0;240;140;277;3;51;0;0
Ewerverds;473|585;7664;0;3;9658;50;2912;0;673;0;0;0
Ewerverds;479|588;10106;9059;8540;0;312;185;321;5;90;0;0
Ewerverds;471|595;10106;0;3;6944;50;3331;0;350;0;0;0
Ewerverds;427|567;10106;0;3;7080;50;3297;0;350;0;0;0
Ewerverds;412|549;10106;0;3;12703;40;1585;0;350;0;0;0
Ewerverds;520|601;10106;0;3;7052;58;3200;0;350;0;0;4
Ewerverds;451|591;10106;0;3;8252;54;2942;0;350;0;0;0
Ewerverds;531|600;7664;0;2;9203;50;3384;0;600;0;0;4
Ewerverds;435|582;10106;0;2;6747;51;3320;0;350;0;0;0
Ewerverds;518|570;8748;4900;4871;0;200;0;3;0;0;0;0
Ewerverds;475|578;10106;8856;8860;0;345;178;330;3;66;0;0
Ewerverds;457|587;10106;0;3;12040;40;1642;0;350;0;0;0
Ewerverds;505|541;11448;2746;2696;0;400;0;0;5;0;0;0
Ewerverds;482|560;10106;0;3;6700;52;3231;0;350;0;0;4
Ewerverds;483|560;10106;8474;8476;0;364;236;355;5;108;0;0
Ewerverds;495|563;10106;6;3;6866;54;3187;0;350;0;0;4
Ewerverds;482|561;10106;8454;8449;0;331;212;453;4;60;1;0
Ewerverds;483|561;10106;0;3;8296;50;2893;0;350;0;0;4
Ewerverds;484|561;10106;8351;8326;0;400;250;400;4;93;0;0
Ewerverds;478|561;10106;8196;8159;0;400;250;411;4;95;0;0
Ewerverds;482|565;10106;7209;7169;0;399;243;782;5;97;0;0
Ewerverds;491|567;10106;8651;8690;0;390;202;350;4;74;0;0
Ewerverds;481|562;10106;0;3;7456;50;3043;0;350;0;0;4
Ewerverds;480|562;10106;9133;9081;0;300;160;319;5;31;0;0
Ewerverds;480|565;10106;8243;8134;0;216;135;652;4;45;0;0
Ewerverds;481|564;10106;0;3;6512;50;2919;0;350;0;0;4
Ewerverds;484|567;10106;5720;5711;0;400;250;443;5;150;0;0
Ewerverds;428|482;9941;4446;1140;0;400;0;944;5;0;0;0
Ewerverds;483|572;10106;13;3;6943;60;3283;0;350;0;0;4
Ewerverds;484|573;10106;0;3;6924;56;3293;0;350;0;0;4
Ewerverds;481|575;10106;8550;8524;0;348;196;417;3;71;0;0
Ewerverds;428|463;10418;0;3;6564;40;2239;0;350;0;0;0
Ewerverds;481|582;10106;8377;8425;0;368;188;468;5;64;0;0
Ewerverds;415|478;10106;3475;993;0;400;0;717;5;0;0;0
Ewerverds;422|457;10106;1118;994;0;400;0;654;5;0;0;0
Ewerverds;503|588;10106;0;2;6777;52;3212;0;350;0;0;4
Ewerverds;481|585;10106;0;3;6988;58;3256;0;350;0;0;0
Ewerverds;452|575;10106;0;3;7000;50;3257;0;350;0;0;0
Ewerverds;458|581;10106;0;3;6752;54;3317;0;350;0;0;0
Ewerverds;466|583;10106;0;3;6732;58;3320;0;350;0;0;0
Ewerverds;453|577;10106;8816;8780;0;379;177;374;3;40;0;0
Ewerverds;452|577;10106;9462;9462;0;238;121;265;3;49;0;0
Ewerverds;500|591;10106;0;2;6713;54;3227;0;350;0;0;4
Ewerverds;469|587;10106;0;3;6492;50;3384;0;350;0;0;0
Ewerverds;469|584;10106;4;3;7730;59;2872;0;350;0;0;0
Ewerverds;470|587;10106;0;3;8080;50;3107;0;350;0;0;0
Ewerverds;501|590;10106;0;2;6709;50;3230;0;350;0;0;4
Ewerverds;465|584;10106;0;3;6748;50;3320;0;350;0;0;0
Ewerverds;458|580;10106;0;2;6737;56;3320;0;350;0;0;0
Ewerverds;506|589;10106;0;3;8552;60;2884;0;350;0;0;4
Ewerverds;415|463;9804;1322;842;0;400;0;316;5;0;0;0
Ewerverds;412|469;10106;3486;974;0;400;0;708;5;0;0;0
Ewerverds;409|471;10106;3416;977;0;400;0;668;5;0;0;0
Ewerverds;458|585;10106;0;2;7741;56;2873;0;350;0;0;0
Ewerverds;463|586;10106;0;3;12124;40;1621;0;350;0;0;0
Ewerverds;412|462;10106;1214;989;0;400;0;258;5;0;0;0
Ewerverds;429|566;10106;0;3;8612;60;2849;0;350;0;0;0
Ewerverds;490|597;10106;0;2;10673;48;2400;0;350;0;0;0
Ewerverds;473|592;10106;0;3;7932;50;3024;0;350;0;0;0
Ewerverds;447|580;10106;0;3;6704;58;2967;0;350;0;0;0
Ewerverds;495|599;10106;0;3;6756;50;2958;0;350;0;0;0
Ewerverds;456|584;10106;0;3;6444;56;3033;0;350;0;0;0
Ewerverds;467|589;10106;9614;9575;0;210;117;254;4;32;0;0
Ewerverds;474|592;10106;0;3;7742;57;3068;0;350;0;0;0
Ewerverds;445|584;10106;0;3;7596;50;2748;0;350;0;0;0
Ewerverds;460|591;10106;0;3;10812;40;2309;0;350;0;0;0
Ewerverds;438|575;10106;0;3;6652;50;2984;0;350;0;0;0
Ewerverds;507|599;10106;0;3;6552;54;2907;0;350;0;0;4
Ewerverds;488|597;10106;0;3;10064;48;2552;0;350;0;0;0
Ewerverds;486|599;10106;32;2;6517;50;3010;0;350;0;0;0
Ewerverds;401|526;10106;0;3;8152;40;2614;0;350;0;0;0
Ewerverds;411|550;10106;0;3;8152;40;2614;0;350;0;0;0
Ewerverds;496|598;10106;0;3;6520;50;3017;0;350;0;0;0
Ewerverds;491|600;10106;0;3;6710;59;2965;0;350;0;0;0
Ewerverds;451|589;10106;0;3;11408;40;1800;0;350;0;0;0
Ewerverds;466|598;10106;0;3;8564;50;2926;0;350;0;0;0
Ewerverds;469|597;10106;0;3;6520;58;3013;0;350;0;0;0
Ewerverds;456|575;10106;0;3;10348;40;2065;0;350;0;0;0
Ewerverds;481|574;10106;8475;8477;0;374;244;386;5;78;0;0
Ewerverds;483|562;10106;0;3;6620;60;2887;0;350;0;0;4
Ewerverds;493|554;10106;9430;9435;0;400;0;61;5;0;1;0
Ewerverds;483|573;10106;8565;8547;0;399;209;400;3;60;0;0
Ewerverds;487|560;10106;5805;5852;0;400;96;70;5;0;1;0
Ewerverds;490|554;10106;10514;10526;0;400;0;1;5;0;1;0
Ewerverds;485|584;10106;0;2;7095;56;3123;0;350;0;0;4
Ewerverds;480|570;10106;8001;7803;0;400;217;561;5;96;0;0
Ewerverds;458|577;10106;0;3;6672;56;2976;0;350;0;0;0
Ewerverds;469|589;10106;0;3;6984;50;2901;0;350;0;0;0
Ewerverds;496|577;10106;7631;7639;0;400;250;575;5;137;0;0
Ewerverds;458|582;10106;0;3;6700;56;2969;0;350;0;0;0
Ewerverds;478|574;10106;0;3;6824;58;2937;0;350;0;0;0
Ewerverds;495|586;10106;0;3;6340;56;2959;0;350;0;0;4
Ewerverds;476|575;10106;8887;7281;0;400;211;527;4;80;0;0
Ewerverds;474|585;10106;0;2;7773;50;2704;0;350;0;0;0
Ewerverds;436|577;10106;0;3;8050;57;2991;0;350;0;0;0
Ewerverds;491|555;10106;0;3;6544;50;2911;0;350;0;0;4
Ewerverds;486|571;10106;0;3;7164;58;3112;0;350;0;0;4
Ewerverds;485|571;10106;7379;7416;0;400;250;711;4;95;0;0
Ewerverds;432|479;10106;0;3;7430;50;2761;0;350;0;0;0
Ewerverds;462|582;10106;2;3;6566;56;3002;0;350;0;0;0
Ewerverds;491|553;10106;6764;6754;0;400;0;0;5;0;1;0
Ewerverds;491|551;8113;6726;6721;0;400;0;248;5;0;0;0
Ewerverds;478|577;10106;8224;8176;0;400;230;400;5;137;0;0
Ewerverds;432|569;10106;0;3;6780;50;2952;0;350;0;0;0
Foks;567|525;11579;2645;500;2411;150;784;0;0;0;0;0
Foks;447|455;12373;2374;2511;0;500;0;0;0;0;0;0
Foks;447|456;10452;2067;2725;0;490;0;443;0;0;0;0
Foks;446|456;10452;866;0;5952;226;2491;0;300;10;0;4
Foks;446|457;10495;976;2849;0;500;0;423;0;20;0;0
Foks;444|455;10452;1711;702;0;500;0;468;0;20;0;0
Foks;434|443;10237;2727;0;0;445;0;271;0;10;0;0
Foks;431|445;11420;5332;4260;0;500;0;316;0;19;0;0
Foks;436|450;10567;1000;0;4748;221;2433;0;447;10;1;0
Foks;433|449;10237;3129;1747;0;500;0;143;0;20;1;0
Foks;433|450;10452;5137;3238;0;500;0;500;0;20;0;0
Foks;436|451;10220;2522;2318;0;500;0;534;0;20;0;0
Foks;438|442;10237;1401;894;0;140;0;349;0;10;0;0
Foks;436|453;10220;1000;0;6852;240;2373;0;449;10;0;2
Foks;439|443;11579;3669;934;0;500;0;0;0;0;0;0
Foks;431|446;10237;1000;0;5982;217;2226;0;354;10;0;2
Foks;434|444;10636;3507;2392;0;500;0;674;0;20;0;0
Foks;437|449;10452;3484;4280;0;1872;0;0;0;20;0;0
Foks;436|452;10452;3829;4064;0;500;0;0;0;20;0;0
Foks;440|445;10452;4850;2314;0;500;0;782;0;20;0;0
Foks;437|450;10452;2614;2555;0;500;0;458;0;20;0;0
Foks;438|449;10452;2042;495;0;340;0;261;0;10;0;0
Foks;431|443;10636;2708;0;0;233;1643;200;0;10;0;0
Foks;435|442;10452;2731;0;0;470;0;284;0;10;0;0
Foks;438|446;10452;1000;0;4688;195;2144;0;488;10;0;2
Foks;436|443;10452;2729;0;0;481;2146;296;0;10;0;0
Foks;466|560;9902;1009;0;7338;212;2263;0;569;10;0;4
Foks;465|565;10237;12257;0;0;477;0;1490;0;16;0;0
Foks;468|562;9902;1000;0;7242;227;2598;0;500;10;0;0
Foks;470|566;9761;10556;0;0;500;0;1500;0;20;0;0
Foks;474|557;10168;9170;1631;0;1501;0;1100;0;20;0;0
Foks;467|565;9761;1000;0;5216;274;2233;0;280;10;0;1
Foks;470|565;9835;1000;0;6531;232;2437;0;300;10;0;0
Foks;437|570;9761;10060;9648;0;424;0;0;0;20;0;0
Foks;453|584;9761;10084;9512;0;480;0;0;0;20;0;0
Foks;457|599;9761;8275;10497;0;892;0;0;0;20;0;0
Foks;437|572;9761;11202;8174;0;606;0;0;0;16;0;0
Foks;456|572;9386;3458;1500;0;500;0;708;0;20;0;0
Foks;460|579;9740;9528;9042;0;1004;0;0;0;18;0;0
Foks;453|562;9980;3719;1500;0;500;0;501;0;20;0;0
Foks;466|578;9761;10987;0;0;900;0;1300;0;16;0;0
Foks;459|577;10225;10466;8904;0;480;0;0;0;20;0;0
Foks;426|566;9741;9682;9854;0;491;0;0;0;23;0;0
Foks;483|576;10237;4769;3251;0;500;0;0;0;20;0;0
Foks;465|569;10237;6460;2398;0;500;0;500;0;0;0;0
Foks;473|582;10178;5733;3255;0;500;0;498;0;20;0;0
Foks;465|568;10495;1000;0;5920;250;2289;0;400;10;0;4
Foks;470|577;10495;4485;4012;0;500;0;0;0;20;0;0
Foks;470|578;9761;13588;0;0;484;0;1000;0;20;0;0
Foks;456|576;9761;11202;0;0;973;0;1200;0;46;0;0
Foks;462|579;9761;10441;8101;0;1006;0;0;0;20;0;0
Foks;434|568;9741;10016;9826;0;384;0;0;0;14;0;0
Foks;464|566;9994;1000;0;5068;248;1869;0;300;10;0;2
Foks;457|561;9761;9894;8784;0;939;0;0;0;20;0;0
Foks;439|562;10104;17264;1000;0;1103;0;0;0;20;0;0
Foks;443|569;9398;12135;5115;0;500;0;400;0;20;0;0
Foks;446|593;9473;10274;8988;0;800;0;0;0;20;0;0
Foks;425|572;9549;11084;8649;0;510;0;0;0;23;0;0
Foks;429|578;9549;10269;8499;0;1004;0;0;0;20;0;0
Foks;454|599;9474;9759;9558;0;777;0;0;0;20;0;0
Foks;427|570;9761;12953;0;0;801;0;1000;0;20;0;0
Foks;453|596;9761;11302;8369;0;442;0;0;0;20;0;0
Foks;445|569;9889;13993;5175;0;652;0;0;0;20;0;0
Foks;438|581;9745;9988;9440;0;574;0;0;0;18;0;0
Foks;459|570;9761;10048;8408;0;1050;0;0;0;20;0;0
Foks;448|580;9745;10527;9099;0;467;0;0;0;20;0;0
Foks;461|580;9741;12362;0;0;500;0;1200;0;20;0;0
Foks;463|574;9761;9526;8836;0;1097;0;0;0;20;0;0
Foks;490|581;10216;10622;8709;0;555;0;0;0;20;0;0
Foks;486|575;10217;1000;0;6147;221;2228;0;500;10;0;0
Foks;472|561;9950;13550;5000;0;508;0;0;0;20;0;0
Foks;472|559;10290;9040;5586;0;524;0;584;0;17;0;0
Foks;472|562;10290;10081;6838;0;404;0;450;0;20;0;0
Foks;477|558;10311;8852;7363;0;500;0;500;0;20;0;0
Foks;518|593;3463;2248;1275;0;168;0;0;0;0;0;0
Foks;517|593;3935;3863;1150;0;65;0;0;0;0;0;0
Foks;482|555;10237;8339;5100;0;500;0;925;0;20;0;0
Foks;481|554;11579;4909;3163;0;270;0;0;0;0;0;0
Foks;481|556;10495;1000;0;6154;200;2454;0;300;10;0;4
Foks;480|557;10311;4307;3429;0;500;0;0;0;20;0;0
Foks;484|557;11348;3927;4139;0;500;0;0;0;20;0;0
Foks;473|559;10336;4542;3335;0;512;0;0;0;20;0;0
Foks;471|564;10495;5515;2707;0;500;0;0;0;20;0;0
Foks;470|562;10336;4248;3511;0;500;0;0;0;20;0;0
Foks;469|562;10495;3500;4104;0;500;0;0;0;20;0;0
Foks;480|548;10787;5068;2787;0;500;0;896;0;20;0;0
Foks;478|552;10237;8630;6009;0;500;0;800;0;20;0;0
Foks;536|528;11565;1500;0;2966;250;1000;5;0;0;0;0
Foks;480|554;10237;10364;6075;0;500;0;500;0;20;0;0
Foks;463|561;9761;11972;0;0;734;0;1350;0;77;0;0
Foks;464|561;9761;9233;3505;0;549;0;1120;0;20;0;0
Foks;461|561;9761;12347;7209;0;500;0;0;0;20;0;0
Foks;463|559;9761;12244;0;0;556;0;1400;0;80;0;0
Foks;478|547;11579;4029;1848;0;500;0;0;0;0;0;0
Foks;473|558;9874;1000;0;5234;232;2146;0;689;10;0;0
Foks;482|568;10237;9062;5409;0;500;0;1100;0;26;0;0
Foks;535|607;4026;966;0;2686;236;685;0;132;10;0;0
Foks;527|604;1134;14;0;0;161;0;0;0;0;0;0
Foks;469|564;9902;8568;5358;0;823;0;1150;0;16;0;0
Foks;475|558;10237;8312;4839;0;500;0;1000;0;14;0;0
Foks;516|588;9994;10331;0;0;500;0;1533;0;16;0;0
Foks;508|600;9550;1003;0;8556;287;2656;0;500;10;0;0
Foks;517|599;10378;1000;0;5378;240;1954;0;332;8;0;0
Foks;518|597;9372;1081;0;7722;238;2273;0;500;10;1;0
Foks;524|594;6078;1000;0;7275;297;2341;0;300;10;0;4
Foks;516|596;7121;1000;1029;0;235;0;0;0;8;1;0
Foks;516|594;5776;1000;18;4640;240;1542;0;200;10;0;0
Foks;513|593;4503;1000;0;4666;155;1423;0;100;10;0;0
Foks;512|593;4627;1023;0;5003;246;1353;0;200;10;0;0
Foks;512|595;5676;1028;0;6199;250;1989;0;311;10;0;3
Foks;525|596;6292;1163;100;6679;253;2298;0;300;10;0;4
Foks;518|587;10237;11043;1404;0;436;0;1202;0;7;0;0
Foks;521|592;9761;9654;7030;0;500;0;500;0;4;0;0
Foks;520|602;9740;10611;5951;0;500;0;500;0;20;0;0
Foks;527|599;9741;12460;7076;0;511;0;0;0;20;0;0
Foks;529|603;9740;8943;10075;0;770;0;0;0;20;0;0
Foks;519|583;10290;8794;7813;0;434;0;500;0;14;0;0
Foks;510|587;10378;1032;0;6924;285;2186;0;400;10;0;0
Foks;508|591;10220;1000;0;4825;275;1910;0;400;10;0;2
Foks;523|589;10068;9302;4177;0;500;0;1000;0;20;0;0
Foks;526|596;9166;11361;8639;0;471;0;0;0;20;0;0
Foks;503|599;9761;8380;8044;0;566;0;500;0;20;0;0
Foks;502|599;9761;9240;6040;0;2638;0;0;0;20;0;0
Foks;528|600;9624;10042;6027;0;500;0;0;0;0;0;0
Foks;517|586;9741;9714;9958;0;445;0;0;0;20;0;0
Foks;522|578;11388;4480;1015;0;506;0;450;0;0;0;0
Foks;504|600;9761;10574;9060;0;460;0;0;0;20;0;0
Foks;508|588;9881;7595;2478;0;456;0;1590;0;20;0;0
Foks;527|602;9570;10600;7349;0;511;0;300;0;20;0;0
Foks;523|601;9740;11439;8304;0;409;0;0;0;20;0;0
Foks;505|588;9761;7555;3071;0;464;0;1500;0;20;0;0
Foks;526|593;9740;10107;9389;0;532;0;0;0;20;0;0
Foks;525|582;9994;10486;8999;0;530;0;0;0;14;0;0
Foks;504|606;9570;11022;7961;0;910;0;0;0;16;0;0
Foks;518|586;10237;7368;6071;0;500;0;1000;0;20;0;0
Foks;525|585;10237;998;0;6458;242;2669;0;300;10;0;4
Foks;516|591;10311;9277;6020;0;1052;0;500;0;16;0;0
Foks;510|589;9554;10194;9601;0;490;0;0;0;20;0;0
Foks;516|598;9474;11268;8026;0;790;0;0;0;20;0;0
Foks;515|585;9994;9992;7573;0;330;0;400;0;4;0;0
Foks;461|529;12129;5099;2404;0;500;0;0;0;0;0;0
Foks;484|578;10890;11112;5178;0;500;0;500;0;20;0;0
Foks;484|579;10890;12136;7122;0;516;0;0;0;20;0;0
Foks;482|582;10890;9552;6740;0;575;0;500;0;1;0;0
Foks;482|580;10890;9636;6633;0;510;0;500;0;18;0;0
Foks;473|565;11420;1000;0;7396;213;2297;0;450;10;0;0
Foks;506|600;5984;8067;6755;0;516;0;0;0;20;0;0
Foks;511|593;1135;566;19;0;0;0;0;0;0;0;0
Foks;515|589;4875;2517;2521;0;500;0;0;0;0;0;0
Foks;539|592;3844;1097;816;0;336;0;0;0;0;0;0
Foks;518|598;1813;835;219;0;0;0;0;0;0;0;0
Foks;519|596;10375;9927;6000;0;769;0;498;0;2;0;0
Foks;512|596;5726;7223;4245;0;373;0;0;0;11;0;0
Foks;519|595;3727;1587;0;0;220;0;0;0;0;0;0
Foks;517|598;6160;7794;5258;0;583;0;0;0;20;0;0
Foks;515|594;9559;11130;7758;0;979;0;0;0;11;0;0
Foks;512|597;1153;168;77;0;0;0;0;0;0;0;0
Foks;518|596;8612;6087;6569;0;500;0;0;0;18;0;0
Foks;517|597;7079;9113;4703;0;1000;0;0;0;6;0;0
Foks;516|595;9761;9451;6545;0;780;0;500;0;20;0;0
Foks;513|594;9549;10776;8000;0;1000;0;0;0;20;0;0
Foks;519|597;2271;2054;1091;0;87;0;0;0;0;0;0
Foks;515|596;9570;10156;8963;0;826;0;0;0;20;0;0
Foks;511|595;2607;1653;1058;0;0;0;0;0;0;0;0
Foks;514|591;1445;15;34;0;0;0;0;0;0;0;0
Foks;515|593;7767;1134;1646;0;159;0;230;0;0;0;0
Foks;482|563;10237;7505;5114;0;460;0;1150;0;20;0;0
Foks;494|591;9744;12701;0;0;930;0;1000;0;20;0;0
Foks;497|590;10357;13333;0;0;535;0;1000;0;7;0;0
Foks;495|601;9576;9817;9927;0;500;0;0;0;20;0;0
Foks;485|589;9398;10013;8789;0;1021;0;0;0;16;0;0
Foks;479|587;9750;9744;3385;0;771;0;1000;0;6;0;0
Foks;482|594;9740;9737;8905;0;1000;0;0;0;10;0;0
Foks;489|600;9741;12523;7059;0;490;0;0;0;20;0;0
Foks;490|590;9570;10791;9030;0;491;0;0;0;16;0;0
Foks;551|538;11025;6994;3062;0;1000;0;400;0;0;1;0
Foks;470|563;9902;14471;5069;0;490;0;0;0;20;0;0
Foks;535|554;10378;900;0;6408;252;2112;0;500;8;0;2
Foks;529|558;10587;9404;5037;0;554;0;800;0;20;1;0
Foks;533|554;11738;4266;2061;0;500;0;300;0;0;0;0
Foks;531|559;10587;9705;5000;0;430;0;800;0;18;1;0
Foks;533|555;10460;1100;0;7018;222;2338;0;500;10;0;0
Foks;532|559;10033;1001;0;6848;202;2268;0;500;10;1;2
Foks;512|577;10587;9456;5032;0;500;0;821;0;13;0;0
Foks;509|560;11145;3502;2003;0;500;0;460;0;0;0;0
Foks;511|575;10375;9057;7296;0;500;0;500;0;20;0;0
Foks;499|565;10587;10300;6059;0;500;0;500;0;20;0;0
Foks;504|560;10587;8084;5875;0;500;0;900;0;20;0;0
Foks;502|566;10311;7739;5100;0;941;0;950;0;20;0;0
Foks;517|571;10301;7797;5591;0;500;0;1000;0;18;0;0
Foks;512|568;10237;1010;0;6603;291;2456;0;500;10;0;0
Foks;512|567;10237;8585;5004;0;500;0;1000;0;0;1;0
Foks;522|570;10237;11073;5000;0;383;0;600;0;20;0;0
Foks;521|571;10237;8446;8137;0;500;0;500;0;2;0;0
Foks;435|486;11905;6273;3000;0;500;0;0;0;0;0;0
Foks;433|484;10694;1000;0;7117;240;2489;0;300;10;0;0
Foks;431|484;10692;9591;4455;0;500;0;500;0;25;1;0
Foks;434|487;10694;5113;5392;0;500;0;0;0;20;0;0
INACHE.;509|592;8689;12896;7178;0;491;0;0;0;0;1;0
INACHE.;500|592;7042;10003;10039;0;992;0;0;0;0;1;0
INACHE.;508|589;7298;15990;5421;0;182;0;0;0;0;1;0
INACHE.;484|592;6673;17467;4598;0;0;0;0;0;0;1;0
INACHE.;456|579;5376;13173;3042;0;3219;0;0;0;0;0;0
INACHE.;476|466;13496;3911;0;0;449;0;566;0;0;0;0
INACHE.;475|466;11678;13645;0;0;700;0;873;0;0;0;0
INACHE.;475|465;11635;13583;0;133;700;61;786;0;0;0;1
INACHE.;476|463;11678;12146;0;187;382;94;657;0;0;0;0
killerDim;465|533;11002;5583;5029;0;196;0;0;7;0;1;0
killerDim;454|551;9950;0;0;8749;12;2243;0;561;0;1;0
killerDim;452|549;10042;0;0;7391;7;2487;0;621;0;1;0
killerDim;437|539;10385;4561;3667;1417;56;0;1171;0;0;0;4
killerDim;436|539;10079;6333;7251;1677;620;0;310;0;0;0;3
killerDim;424|517;9976;6433;6227;1466;18;0;998;0;0;0;4
killerDim;442|550;10068;7213;5818;3742;640;0;494;0;0;0;4
killerDim;435|540;10132;6798;8840;2443;36;0;475;0;0;0;4
killerDim;422|517;10001;6515;6644;2605;165;0;668;9;0;0;4
killerDim;433|545;10297;8668;4717;4958;0;0;309;0;0;0;4
killerDim;420|517;9962;6556;6244;1322;2996;0;0;8;0;0;4
killerDim;434|547;10297;3931;2336;4000;138;220;1454;10;0;0;4
killerDim;429|540;10030;6835;5612;15;338;0;941;50;0;0;0
killerDim;430|548;10273;6702;3916;0;11;0;1652;11;0;0;0
killerDim;415|511;10025;8451;9610;0;57;0;523;10;0;0;0
killerDim;413|524;9985;6596;4161;90;3350;0;677;40;0;0;0
killerDim;433|564;10495;10917;10989;311;15;0;0;9;0;1;4
killerDim;431|555;10297;11173;3424;2835;21;0;215;0;0;0;4
killerDim;420|548;10297;10620;11560;5;41;0;0;0;0;1;0
killerDim;420|549;10876;1877;6733;2487;76;0;857;4;0;0;4
killerDim;393|504;9750;8632;12067;0;10;0;0;0;0;0;0
Lesnik127;435|543;10358;4602;3064;2076;5;394;9;58;0;0;0
Lesnik127;423|558;10440;0;0;8111;5;2685;0;300;0;0;4
Lesnik127;424|559;10460;0;0;8149;5;3033;0;300;0;0;4
Lesnik127;417|552;9361;17103;0;2602;5;503;0;176;0;0;4
Lesnik127;395|511;11062;8;0;7347;5;2836;0;300;0;0;4
Lesnik127;431|537;9517;0;0;7911;5;2743;0;300;0;1;4
Lesnik127;428|546;9415;0;0;9515;5;2636;0;300;0;1;4
Lesnik127;436|565;10223;0;0;6724;5;3000;0;300;0;0;4
Lesnik127;428|554;11112;0;0;7985;5;3000;0;300;0;0;4
Lesnik127;428|566;10441;0;0;8638;5;3033;0;300;0;0;4
Lesnik127;402|539;8755;0;0;8320;5;2835;0;300;0;1;5
Lesnik127;399|536;8996;0;0;7259;5;3000;0;300;0;1;4
Lesnik127;405|546;9178;0;0;9356;5;2465;0;300;0;1;4
Lesnik127;448|555;9827;0;0;5963;5;3217;0;300;0;0;4
Lesnik127;423|509;9654;0;0;6056;5;2507;298;300;0;0;4
Lesnik127;432|536;9818;221;0;7910;5;3169;47;300;0;0;4
Lesnik127;422|545;10620;0;0;8474;5;2997;0;300;0;0;4
Marvable;471|541;9771;8960;8639;0;250;999;0;10;0;1;0
Marvable;471|511;11087;0;0;0;145;0;316;3;0;0;0
Marvable;454|540;9757;0;0;7048;10;3000;0;330;0;0;0
Marvable;449|540;7423;0;0;9357;9;2998;0;1000;0;0;0
Marvable;458|545;9771;0;0;8404;10;2604;0;375;0;0;0
Marvable;454|541;9809;8144;8116;0;200;999;0;10;0;0;0
Marvable;454|544;9757;8064;8108;0;250;999;0;10;0;0;0
Marvable;453|544;9771;0;0;7600;10;2805;0;375;0;0;0
Marvable;454|543;9771;0;0;7532;10;2822;0;375;0;0;0
Marvable;449|543;9771;0;0;7872;10;2737;0;375;0;0;0
Marvable;453|545;9771;0;0;7168;10;2913;0;375;0;0;0
Marvable;446|535;9771;0;0;8000;10;2705;0;375;0;0;0
Marvable;446|539;9809;8273;7887;0;250;999;0;10;0;0;0
Marvable;448|544;9809;8076;8084;0;250;999;0;10;0;0;0
Marvable;455|535;9771;0;0;6820;10;3000;0;375;0;0;0
Marvable;454|537;9809;0;0;8003;10;2702;0;375;0;0;0
Marvable;458|542;9809;8073;8087;0;250;999;0;10;0;0;0
Marvable;444|552;9809;8661;8674;0;250;620;0;10;0;0;0
Marvable;445|551;9809;8612;8685;0;249;620;0;10;0;0;0
Marvable;446|554;9809;8702;8646;0;200;620;0;10;0;0;0
Marvable;443|551;9809;8623;8683;0;245;620;0;10;0;0;0
Marvable;439|553;9809;8673;8400;0;192;620;0;10;0;0;0
Marvable;437|553;9809;8459;8291;0;250;620;0;10;0;0;0
Marvable;439|551;9809;8723;8626;0;220;620;0;10;0;0;0
Marvable;437|550;9809;8758;8633;0;261;620;0;10;0;0;0
Marvable;439|555;9809;8687;8643;0;253;620;0;10;0;0;0
Marvable;447|552;9809;8389;8639;0;250;620;0;10;0;0;0
Marvable;442|560;9809;7242;7670;0;192;620;0;10;0;0;0
Marvable;440|563;9809;8634;8343;0;207;620;0;10;0;0;0
Marvable;438|551;9771;0;0;8312;10;2627;0;375;0;0;0
Marvable;426|552;9809;7963;8261;0;243;620;0;10;0;0;0
Marvable;422|547;9809;7990;7832;0;244;620;0;10;0;0;0
Marvable;423|545;9809;8626;8649;0;267;999;0;10;0;0;0
Marvable;432|562;9809;8197;8543;0;239;620;0;10;0;0;0
Marvable;430|555;9809;8469;8467;0;200;620;0;10;0;0;0
Marvable;431|569;9809;8094;8066;0;250;999;0;10;0;0;0
Marvable;414|548;7423;0;0;7445;10;3000;0;960;0;0;0
Marvable;423|560;9735;8079;8099;0;250;999;0;10;0;0;0
Marvable;416|551;9771;0;0;9052;10;2442;0;375;0;0;0
Marvable;420|567;9771;0;0;7452;10;2842;0;375;0;0;0
Marvable;409|557;9771;0;0;6820;10;3000;0;375;0;0;0
Marvable;422|531;9771;0;0;8090;10;700;0;375;0;0;0
Marvable;419|530;9771;0;0;8076;10;688;0;375;0;0;0
Marvable;418|527;9771;0;0;9805;10;643;0;375;0;0;0
Marvable;421|559;9757;8078;8056;0;250;999;0;10;0;0;0
Marvable;407|543;9771;8583;8580;0;250;999;0;10;0;0;0
Marvable;406|536;9771;8564;8555;0;250;999;0;10;0;0;0
Marvable;412|554;9771;8646;7797;0;222;620;0;10;0;0;0
Marvable;430|573;9771;8672;8094;0;250;1000;0;10;0;0;0
Marvable;417|561;9682;8639;8627;0;261;620;0;10;0;0;0
Marvable;426|575;9880;5607;5598;0;250;999;0;10;0;0;0
Marvable;417|514;9778;3546;3526;0;250;763;0;10;0;0;0
Marvable;392|519;9745;8039;8035;0;250;620;0;10;0;0;0
Marvable;393|514;9771;8093;8075;0;250;620;0;10;0;0;0
Marvable;404|538;9735;8148;8058;0;236;999;0;10;0;0;0
Marvable;402|534;9745;0;0;6986;10;2960;0;375;0;0;0
